what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067408124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067412390
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1316067412452
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067414608
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316067417265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067423859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067423859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067424249
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067433687
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067436953
